article_id,entity,sentence,label,confidence
52,Gaza,"The Freedom Flotilla Coalition, which includes anti-Israel and Islamic NGOs linked to Hamas, stated some four months ago that “in 2025, we are determined to take to the seas to break the siege of Gaza.”",Political,0.7342512607574463
52,the Humanitarian Relief Foundation,"The umbrella group includes several Turkish NGOs, among them the Humanitarian Relief Foundation and the Mavi Marmara Association, responsible for the 2010 Mavi Marmara incident, in which nine activists were killed after they attacked Israeli naval commandos.",Humanitarian,0.739620566368103
53,Gaza,"All on board Gaza Freedom Flotilla safe after attack, Maltese government says
Story by The National • Live updates: Follow the latest on Israel-Gaza

All the people on board a Gaza aid flotilla are safe after the vessel was hit by drones in international waters off Malta in the early hours of Friday.",Humanitarian,0.9799045920372008
53,Freedom Flotilla,"All on board Gaza Freedom Flotilla safe after attack, Maltese government says
Story by The National • Live updates: Follow the latest on Israel-Gaza

All the people on board a Gaza aid flotilla are safe after the vessel was hit by drones in international waters off Malta in the early hours of Friday.",Humanitarian,0.9799045920372008
53,Gaza,"All on board Gaza Freedom Flotilla safe after attack, Maltese government says
Story by The National • Live updates: Follow the latest on Israel-Gaza

All the people on board a Gaza aid flotilla are safe after the vessel was hit by drones in international waters off Malta in the early hours of Friday.",Humanitarian,0.9799045920372008
53,Gaza,"""

The humanitarian operation was organised by a coalition of 12 rights groups who aim to deliver aid to Gaza.",Humanitarian,0.92563796043396
53,Gaza,The flotilla's press officer told CNN that 30 people were on board the ship carrying aid to Gaza.,Humanitarian,0.8292360901832581
54,Freedom Flotilla,"The attack comes as a food crisis in Gaza is worsening due to Israel’s total siege and closure of all border crossings 
An Israeli drone bombed a Freedom Flotilla aid vessel that was en route to Gaza early on 2 May, blowing a hole through the ship, causing a fire, and putting it at risk of sinking.",Humanitarian,0.8046044111251831
55,Gaza,"A ship carrying humanitarian aid and activists for Gaza has been bombed by drones and disabled while in international waters off Malta as it headed towards the Palestinian territory, its organisers said.",Humanitarian,0.9633564949035645
55,Gaza,Gaza humanitarian aid ship bombed by drones in waters off Malta,Humanitarian,0.9912298321723938
56,Conscience,"The vessel Conscience, organized by the Freedom Flotilla Coalition, caught fire after reportedly being bombed by drones early Friday while carrying humanitarian aid to Gaza.",Humanitarian,0.9389559626579284
56,the Freedom Flotilla Coalition,"The vessel Conscience, organized by the Freedom Flotilla Coalition, caught fire after reportedly being bombed by drones early Friday while carrying humanitarian aid to Gaza.",Humanitarian,0.9389559626579284
56,Hamas,The Palestinian group Hamas similarly accused Israel and appealed to the UN Security Council to act against Israeli “violations.”,Political,0.7669539451599121
56,Al-Kheetan,"Al-Kheetan also pointed to the deepening humanitarian crisis in Gaza, saying restrictions on movement and the flow of goods have severely affected the population for more than 17 years.",Humanitarian,0.8734287023544312
56,Gaza,"Al-Kheetan also pointed to the deepening humanitarian crisis in Gaza, saying restrictions on movement and the flow of goods have severely affected the population for more than 17 years.",Humanitarian,0.8734287023544312
57,Gaza,"An international NGO accused Malta on Sunday of impeding access to a Gaza-bound humanitarian aid ship which it says was bombed by two drones two days before, and Malta denied the claim, saying the crew had refused assistance.",Humanitarian,0.9116862416267396
57,Gaza,It had been waiting to take on board some 30 peace activists from around the world before trying to sail to Gaza at the eastern end of the Mediterranean to deliver food and medicines.,Humanitarian,0.9462454319000244
57,Conscience,"""The humanitarian ship Conscience has been blocked in international waters since it was attacked by two drones in the early morning of May 2,"" the coalition said in a statement.",Humanitarian,0.9246776700019836
57,Malta,"Prime Minister Robert Abela said Malta was continuing to offer assistance to the ship, but that Malta's security needed to be safeguarded.",Security,0.9925122261047364
57,Malta,"Prime Minister Robert Abela said Malta was continuing to offer assistance to the ship, but that Malta's security needed to be safeguarded.",Security,0.9925122261047364
57,Malta,Malta has had a consistent policy of supporting Palestinian causes and last month admitted a number of injured Gaza children for medical treatment.,Humanitarian,0.9731308221817015
57,Hamas,"Hamas issued a statement about the incident off Malta, accusing Israel of ""piracy"" and ""state terrorism.""",Political,0.8847689032554626
58,the Freedom Flotilla,A ship sailing as part of the Freedom Flotilla carrying aid to Gaza was attacked by a suspected Israeli drone on Friday.,Humanitarian,0.8537198901176453
58,Israel,"""While we can not confirm 100%, we suspect it's Israel,"" Hay Sha Wiya said, calling the country ""the primary entity interested in keep[ing] us and any aid out of Gaza.""

Anti-war organization CODEPINK, whose board member Ann Wright is part of the mission, also issued a statement ""strongly"" condemning the attack and urging an end to Israel's destruction of Gaza.",Political,0.7465149760246277
58,Gaza,"""While we can not confirm 100%, we suspect it's Israel,"" Hay Sha Wiya said, calling the country ""the primary entity interested in keep[ing] us and any aid out of Gaza.""

Anti-war organization CODEPINK, whose board member Ann Wright is part of the mission, also issued a statement ""strongly"" condemning the attack and urging an end to Israel's destruction of Gaza.",Political,0.7465149760246277
58,CODEPINK,"""While we can not confirm 100%, we suspect it's Israel,"" Hay Sha Wiya said, calling the country ""the primary entity interested in keep[ing] us and any aid out of Gaza.""

Anti-war organization CODEPINK, whose board member Ann Wright is part of the mission, also issued a statement ""strongly"" condemning the attack and urging an end to Israel's destruction of Gaza.",Political,0.7465149760246277
58,Ann Wright,"""While we can not confirm 100%, we suspect it's Israel,"" Hay Sha Wiya said, calling the country ""the primary entity interested in keep[ing] us and any aid out of Gaza.""

Anti-war organization CODEPINK, whose board member Ann Wright is part of the mission, also issued a statement ""strongly"" condemning the attack and urging an end to Israel's destruction of Gaza.",Political,0.7465149760246277
58,Israel,"""While we can not confirm 100%, we suspect it's Israel,"" Hay Sha Wiya said, calling the country ""the primary entity interested in keep[ing] us and any aid out of Gaza.""

Anti-war organization CODEPINK, whose board member Ann Wright is part of the mission, also issued a statement ""strongly"" condemning the attack and urging an end to Israel's destruction of Gaza.",Political,0.7465149760246277
58,Gaza,"""While we can not confirm 100%, we suspect it's Israel,"" Hay Sha Wiya said, calling the country ""the primary entity interested in keep[ing] us and any aid out of Gaza.""

Anti-war organization CODEPINK, whose board member Ann Wright is part of the mission, also issued a statement ""strongly"" condemning the attack and urging an end to Israel's destruction of Gaza.",Political,0.7465149760246277
